id,胜,平,负,胜概率,平概率,负概率,返概率,凯利走势1,凯利走势2,凯利走势3
2951487,2.6,3.42,2.63,36.38,27.66,35.96,94.59,0.95,0.95,0.95
2951493,2.28,3.42,3.05,41.42,27.61,30.96,94.44,0.94,0.94,0.94
2949846,2.09,3.33,3.33,44.34,27.83,27.83,92.67,0.93,0.93,0.93
2949842,2.54,2.71,3.15,36.45,34.16,29.39,92.58,0.93,0.93,0.93
2949847,2.0,3.24,3.72,46.41,28.65,24.95,92.81,0.93,0.93,0.93
2949844,4.68,3.79,1.66,19.79,24.43,55.78,92.60,0.93,0.93,0.93
2949851,2.84,3.07,2.48,32.57,30.13,37.30,92.50,0.92,0.92,0.93
2949850,2.34,3.05,3.07,39.53,30.33,30.13,92.51,0.93,0.93,0.92
3062068,2.01,3.5,3.49,46.51,26.71,26.78,93.48,0.93,0.93,0.93
2949848,2.49,3.15,2.76,37.14,29.36,33.51,92.47,0.92,0.92,0.92
3062065,2.3,3.57,2.81,40.60,26.16,33.24,93.39,0.93,0.93,0.93
2936104,15.23,6.8,1.19,6.24,13.96,79.80,94.96,0.95,0.95,0.95
3065997,1.6,3.62,5.95,58.45,25.83,15.72,93.52,0.94,0.94,0.94
2949843,1.98,3.22,3.75,46.67,28.69,24.64,92.40,0.92,0.92,0.92
2936108,1.88,3.54,4.17,50.46,26.80,22.75,94.86,0.95,0.95,0.95
3062063,2.12,3.72,3.06,44.19,25.19,30.62,93.69,0.94,0.94,0.94
2936106,14.41,7.88,1.17,6.60,12.07,81.32,95.15,0.95,0.95,0.95
2949442,1.82,3.75,4.14,51.95,25.21,22.84,94.55,0.95,0.95,0.95
2936093,4.8,4.15,1.66,19.81,22.91,57.28,95.08,0.95,0.95,0.95
2936099,2.22,3.35,3.27,42.71,28.30,28.99,94.81,0.95,0.95,0.95
3062062,5.46,4.24,1.54,17.14,22.08,60.78,93.60,0.94,0.94,0.94
2936111,2.78,3.54,2.43,34.14,26.81,39.05,94.90,0.95,0.95,0.95
2936101,2.01,3.36,3.82,47.07,28.16,24.77,94.62,0.95,0.95,0.95
2936096,1.81,3.89,4.09,52.42,24.39,23.20,94.87,0.95,0.95,0.95
2936148,3.08,3.38,2.29,30.71,27.98,41.30,94.59,0.95,0.95,0.95
3062064,1.1,10.04,18.82,85.62,9.38,5.00,94.18,0.94,0.94,0.94
3062061,1.95,3.88,3.35,47.97,24.11,27.92,93.54,0.94,0.94,0.94
3065999,1.44,4.44,6.74,65.02,21.09,13.89,93.63,0.94,0.94,0.94
2949585,1.82,3.5,4.48,51.91,27.00,21.09,94.48,0.94,0.95,0.94
2936107,1.69,4.17,4.48,56.10,22.74,21.16,94.81,0.95,0.95,0.95
2940457,1.68,3.84,4.58,55.42,24.25,20.33,93.11,0.93,0.93,0.93
2950357,2.59,3.4,2.45,35.47,27.02,37.50,91.88,0.92,0.92,0.92
2949478,3.29,3.43,2.16,28.72,27.54,43.74,94.48,0.94,0.94,0.94
2950356,1.31,5.05,8.14,70.41,18.26,11.33,92.23,0.92,0.92,0.92
2939818,2.65,2.87,3.05,35.81,33.07,31.12,94.91,0.95,0.95,0.95
2950358,2.96,3.42,2.18,31.02,26.85,42.12,91.83,0.92,0.92,0.92
2952679,2.05,3.5,3.32,45.39,26.58,28.03,93.05,0.93,0.93,0.93
2952682,2.19,3.41,3.07,42.45,27.26,30.28,92.97,0.93,0.93,0.93
2950363,1.88,3.83,3.39,48.89,24.00,27.11,91.91,0.92,0.92,0.92
2950360,1.3,5.1,8.4,70.94,18.08,10.98,92.22,0.92,0.92,0.92
2958979,2.24,3.21,3.33,42.19,29.44,28.38,94.50,0.95,0.95,0.95
2950361,1.86,3.69,3.61,49.52,24.96,25.52,92.11,0.92,0.92,0.92
2951500,1.72,4.09,4.35,55.07,23.16,21.77,94.72,0.95,0.95,0.95
2950359,2.31,3.58,2.66,39.78,25.67,34.55,91.90,0.92,0.92,0.92
2936082,1.62,4.36,4.75,58.39,21.70,19.91,94.59,0.95,0.95,0.95
2951496,2.62,3.82,2.41,36.06,24.73,39.20,94.48,0.94,0.94,0.94
2951503,2.29,3.66,2.88,41.31,25.85,32.85,94.60,0.95,0.95,0.95
2958968,2.49,3.23,2.87,37.90,29.22,32.88,94.37,0.94,0.94,0.94
2936267,1.88,3.38,4.42,50.47,28.07,21.46,94.88,0.95,0.95,0.95
2951499,1.95,3.67,3.73,48.68,25.87,25.45,94.93,0.95,0.95,0.95
2958977,1.23,6.2,12.14,76.94,15.26,7.80,94.64,0.95,0.95,0.95
2939816,4.36,3.9,1.75,21.69,24.25,54.05,94.59,0.95,0.95,0.95
2951497,8.61,5.8,1.3,10.98,16.30,72.72,94.54,0.95,0.95,0.95
2951502,2.07,3.51,3.44,45.63,26.91,27.46,94.46,0.94,0.94,0.94
2936084,4.47,3.76,1.77,21.21,25.22,53.57,94.82,0.95,0.95,0.95
2936071,3.47,3.65,2.02,27.26,25.91,46.83,94.59,0.95,0.95,0.95
2936074,1.47,4.56,6.57,64.68,20.85,14.47,95.08,0.95,0.95,0.95
2951504,2.21,3.56,3.08,42.77,26.55,30.69,94.51,0.95,0.95,0.95
2939817,2.82,3.03,2.69,33.57,31.24,35.19,94.66,0.95,0.95,0.95
2939815,1.46,5.01,5.85,64.89,18.91,16.20,94.74,0.95,0.95,0.95
2958983,4.48,3.44,1.84,21.11,27.49,51.40,94.57,0.95,0.95,0.95
2936086,2.08,3.78,3.23,45.57,25.08,29.35,94.79,0.95,0.95,0.95
2939822,4.69,3.82,1.8,20.69,25.40,53.91,97.04,0.97,0.97,0.97
2958966,1.94,3.35,4.08,48.67,28.19,23.14,94.42,0.94,0.94,0.94
2951498,2.56,3.39,2.7,36.99,27.93,35.07,94.70,0.95,0.95,0.95
2949475,4.28,3.51,1.85,22.06,26.90,51.04,94.42,0.94,0.94,0.94
2958981,2.18,3.12,3.57,43.30,30.26,26.44,94.40,0.94,0.94,0.94
2936078,2.26,3.45,3.08,41.86,27.42,30.72,94.61,0.95,0.95,0.95
2936077,2.71,3.48,2.53,35.09,27.33,37.59,95.09,0.95,0.95,0.95
2936080,14.21,7.2,1.18,6.66,13.14,80.20,94.63,0.95,0.95,0.95
2951501,2.83,3.63,2.33,33.40,26.04,40.56,94.52,0.95,0.95,0.95
2949477,1.81,3.79,4.11,52.14,24.90,22.96,94.37,0.94,0.94,0.94
3016613,2.58,3.54,2.6,36.75,26.78,36.47,94.81,0.95,0.95,0.95
3016657,1.85,3.94,3.79,51.08,23.98,24.93,94.50,0.94,0.94,0.94
3016389,3.07,4.11,2.06,30.89,23.07,46.04,94.83,0.95,0.95,0.95
3016641,1.55,4.11,6.02,61.18,23.07,15.75,94.82,0.95,0.95,0.95
3016622,3.5,3.63,2.03,27.11,26.14,46.75,94.89,0.95,0.95,0.95
3016684,1.53,4.18,6.17,61.96,22.68,15.36,94.80,0.95,0.95,0.95
3016656,3.63,4.12,1.86,26.09,22.99,50.92,94.71,0.95,0.95,0.95
3016629,1.81,3.68,4.48,52.75,25.94,21.31,95.47,0.95,0.95,0.95
3016612,1.91,3.61,3.98,49.78,26.34,23.89,95.07,0.95,0.95,0.95
3016673,5.7,4.4,1.54,16.68,21.60,61.72,95.05,0.95,0.95,0.95
3016689,5.31,4.25,1.59,17.89,22.35,59.75,95.01,0.95,0.95,0.95
3016665,1.25,6.37,9.89,75.61,14.84,9.56,94.51,0.95,0.95,0.95
3016634,3.58,3.89,1.94,26.56,24.44,49.00,95.07,0.95,0.95,0.95
3016615,1.51,4.73,5.54,62.82,20.06,17.12,94.86,0.95,0.95,0.95
3017052,1.64,4.04,4.93,57.52,23.35,19.13,94.33,0.94,0.94,0.94
3017057,2.06,3.48,3.49,45.83,27.13,27.05,94.40,0.94,0.94,0.94
3017041,4.07,4.14,1.75,23.21,22.82,53.98,94.46,0.94,0.94,0.94
3017043,1.85,3.68,4.08,51.12,25.70,23.18,94.57,0.95,0.95,0.95
3017015,1.28,5.76,9.95,74.03,16.45,9.52,94.75,0.95,0.95,0.95
3017066,2.17,3.75,3.01,43.49,25.16,31.35,94.36,0.94,0.94,0.94
3017013,1.83,3.8,4.01,51.60,24.85,23.55,94.43,0.94,0.94,0.94
3017026,1.78,3.97,4.1,53.12,23.82,23.06,94.55,0.95,0.95,0.95
3017079,2.08,3.63,3.33,45.50,26.07,28.42,94.65,0.95,0.95,0.95
3017097,1.34,5.46,7.74,70.49,17.30,12.20,94.46,0.94,0.94,0.94
3017063,2.21,3.46,3.18,42.85,27.37,29.78,94.70,0.95,0.95,0.95
3017031,1.66,4.18,4.63,56.96,22.62,20.42,94.55,0.95,0.95,0.95
3017087,1.38,5.08,8.02,69.27,18.82,11.92,95.59,0.96,0.96,0.96
3017085,1.18,6.84,15.05,79.94,13.79,6.27,94.33,0.94,0.94,0.94
2936065,4.72,4.08,1.67,20.07,23.22,56.72,94.72,0.95,0.95,0.95
2950373,3.52,3.43,1.95,26.10,26.79,47.11,91.87,0.92,0.92,0.92
2950375,1.4,4.48,6.59,65.58,20.49,13.93,91.81,0.92,0.92,0.92
2951508,1.98,3.92,3.39,47.87,24.18,27.96,94.77,0.95,0.95,0.95
2950372,5.08,4.19,1.55,18.22,22.08,59.70,92.53,0.93,0.93,0.93
2958995,4.56,3.07,1.95,20.73,30.79,48.48,94.53,0.95,0.95,0.95
2950368,2.4,3.41,2.65,38.32,26.97,34.71,91.97,0.92,0.92,0.92
2939828,2.18,3.16,3.55,43.40,29.94,26.65,94.62,0.95,0.95,0.95
2950367,3.14,3.53,2.07,29.36,26.11,44.53,92.18,0.92,0.92,0.92
2950369,2.08,3.53,3.06,44.07,25.97,29.96,91.67,0.92,0.92,0.92
2952687,2.18,3.53,3.02,42.75,26.40,30.86,93.19,0.93,0.93,0.93
2952861,1.55,4.24,5.31,60.33,22.06,17.61,93.52,0.94,0.94,0.94
2949487,1.68,4.2,4.49,56.36,22.55,21.09,94.69,0.95,0.95,0.95
2950374,2.19,3.6,2.82,41.93,25.51,32.56,91.83,0.92,0.92,0.92
2951510,3.49,3.63,2.03,27.17,26.12,46.71,94.82,0.95,0.95,0.95
2936061,1.2,7.01,13.18,79.22,13.56,7.21,95.07,0.95,0.95,0.95
2959001,1.38,5.06,7.68,68.85,18.78,12.37,95.01,0.95,0.95,0.95
2951512,1.68,4.03,4.66,56.26,23.45,20.28,94.52,0.95,0.95,0.95
2939826,2.44,3.38,2.85,38.79,28.00,33.21,94.65,0.95,0.95,0.95
2939830,5.49,4.32,1.56,17.27,21.95,60.78,94.82,0.95,0.95,0.95
2936064,1.87,3.74,3.99,50.80,25.40,23.81,94.99,0.95,0.95,0.95
2936059,3.23,3.39,2.23,29.40,28.01,42.59,94.97,0.95,0.95,0.95
2951509,2.59,3.33,2.71,36.58,28.45,34.96,94.75,0.95,0.95,0.95
2936063,1.18,7.12,16.47,80.82,13.39,5.79,95.36,0.95,0.95,0.95
2936262,1.51,4.64,5.71,62.90,20.47,16.63,94.98,0.95,0.95,0.95
2951505,3.04,3.93,2.11,31.11,24.07,44.82,94.58,0.95,0.95,0.95
2939833,1.79,3.42,4.82,52.78,27.62,19.60,94.47,0.94,0.94,0.94
2951513,1.34,5.62,7.42,70.47,16.80,12.73,94.43,0.94,0.94,0.94
2951506,1.26,6.04,10.22,75.08,15.66,9.26,94.60,0.95,0.95,0.95
2939829,1.23,6.67,10.87,77.07,14.21,8.72,94.79,0.95,0.95,0.95
2958997,4.22,3.47,1.88,22.42,27.26,50.32,94.60,0.95,0.95,0.95
2959005,2.33,3.44,2.96,40.58,27.48,31.94,94.54,0.95,0.95,0.95
2939832,1.97,3.22,4.19,48.03,29.39,22.58,94.62,0.95,0.95,0.95
2958991,2.44,2.89,3.32,38.77,32.73,28.49,94.60,0.95,0.95,0.95
2951507,1.44,5.26,5.9,65.88,18.04,16.08,94.87,0.95,0.95,0.95
2958993,1.45,4.43,6.89,65.03,21.29,13.69,94.29,0.94,0.94,0.94
2936062,1.34,5.69,7.64,70.88,16.69,12.43,94.98,0.95,0.95,0.95
2939831,1.56,4.0,5.98,60.57,23.62,15.80,94.50,0.94,0.94,0.94
2951511,1.86,3.62,4.06,50.71,26.06,23.23,94.32,0.94,0.94,0.94
2936057,3.04,3.46,2.29,31.19,27.40,41.41,94.82,0.95,0.95,0.95
2936056,1.47,4.61,6.4,64.58,20.59,14.83,94.93,0.95,0.95,0.95
2936067,1.96,3.51,3.83,48.31,26.97,24.72,94.68,0.95,0.95,0.95
2951521,5.03,4.53,1.56,18.75,20.81,60.44,94.29,0.94,0.94,0.94
2949870,2.8,3.08,2.5,33.01,30.01,36.97,92.44,0.92,0.92,0.92
2949865,3.25,3.2,2.17,28.46,28.91,42.63,92.51,0.92,0.93,0.93
2949866,3.59,3.47,1.95,25.80,26.69,47.50,92.63,0.93,0.93,0.93
3065998,1.42,4.65,6.61,65.78,20.09,14.13,93.41,0.93,0.93,0.93
2951515,1.52,4.69,5.45,62.38,20.22,17.40,94.82,0.95,0.95,0.95
2949863,2.37,3.11,2.96,39.02,29.74,31.24,92.48,0.92,0.92,0.92
2949871,1.83,3.41,4.15,50.57,27.14,22.30,92.54,0.93,0.93,0.93
2951518,1.46,4.74,6.28,64.91,19.99,15.09,94.77,0.95,0.95,0.95
2939836,1.45,4.42,7.12,65.29,21.42,13.30,94.67,0.95,0.95,0.95
2949864,2.27,3.02,3.21,40.67,30.57,28.76,92.32,0.92,0.92,0.92
2939840,2.25,3.11,3.45,42.09,30.45,27.45,94.71,0.95,0.95,0.95
2949867,3.61,3.27,2.01,25.64,28.31,46.05,92.56,0.93,0.93,0.93
2939841,2.93,3.16,2.51,32.31,29.96,37.72,94.68,0.95,0.95,0.95
2949490,1.84,3.61,4.18,51.29,26.14,22.58,94.36,0.94,0.94,0.94
2951520,1.78,3.73,4.35,53.01,25.30,21.69,94.36,0.94,0.94,0.94
2949492,2.23,3.13,3.23,41.62,29.65,28.73,92.81,0.93,0.93,0.93
2939843,1.14,8.54,15.82,82.95,11.07,5.98,94.56,0.95,0.95,0.95
3066000,1.43,4.3,7.25,65.37,21.74,12.89,93.48,0.93,0.93,0.93
2939835,1.35,5.01,8.57,70.08,18.88,11.04,94.60,0.95,0.95,0.95
2939844,2.37,3.4,2.93,39.91,27.82,32.28,94.58,0.95,0.95,0.95
2951514,1.18,7.43,13.15,80.09,12.72,7.19,94.51,0.95,0.95,0.95
2949494,3.61,3.38,2.04,26.06,27.83,46.11,94.07,0.94,0.94,0.94
2951522,6.79,5.27,1.39,13.94,17.96,68.10,94.66,0.95,0.95,0.95
2949596,1.12,8.7,19.79,84.36,10.86,4.77,94.49,0.94,0.94,0.94
2951516,1.69,4.05,4.5,55.78,23.28,20.95,94.26,0.94,0.94,0.94
2951519,1.36,5.29,7.55,69.58,17.89,12.53,94.63,0.95,0.95,0.95
2951517,2.98,3.41,2.33,31.72,27.72,40.57,94.52,0.95,0.95,0.95
2940983,1.46,4.05,6.6,63.22,22.79,13.99,92.31,0.92,0.92,0.92
2936040,1.21,6.83,12.24,78.37,13.88,7.75,94.83,0.95,0.95,0.95
2940528,2.75,3.14,2.56,33.90,29.69,36.41,93.22,0.93,0.93,0.93
2939839,2.23,2.89,3.79,42.37,32.70,24.93,94.49,0.94,0.95,0.94
2959008,4.28,3.4,1.89,22.11,27.83,50.06,94.62,0.95,0.95,0.95
2959016,2.84,3.21,2.53,33.25,29.42,37.33,94.44,0.94,0.94,0.94
2959018,6.98,4.59,1.43,13.51,20.54,65.94,94.30,0.94,0.94,0.94
2939837,2.68,3.53,2.49,35.27,26.77,37.96,94.52,0.95,0.94,0.95
2939838,5.88,3.53,1.66,16.11,26.83,57.06,94.72,0.95,0.95,0.95
2940548,2.05,3.36,3.49,45.51,27.76,26.73,93.29,0.93,0.93,0.93
2959020,2.44,3.18,3.0,38.75,29.73,31.52,94.55,0.95,0.95,0.95
2939842,5.58,4.04,1.59,16.98,23.45,59.58,94.73,0.95,0.95,0.95
2940977,1.98,3.23,3.77,46.77,28.67,24.56,92.60,0.93,0.93,0.93
2936041,3.17,3.33,2.28,29.92,28.48,41.60,94.84,0.95,0.95,0.95
2936044,5.09,4.1,1.63,18.64,23.14,58.21,94.89,0.95,0.95,0.95
2939693,1.57,4.15,5.48,60.07,22.72,17.21,94.31,0.94,0.94,0.94
2959012,5.35,3.65,1.68,17.70,25.94,56.36,94.69,0.95,0.95,0.95
2959022,1.64,3.65,5.71,57.59,25.87,16.54,94.44,0.94,0.94,0.94
2936042,1.7,3.77,4.96,55.75,25.14,19.11,94.78,0.95,0.95,0.95
2936046,2.81,3.35,2.49,33.70,28.27,38.03,94.70,0.95,0.95,0.95
2936050,2.14,3.7,3.13,44.21,25.57,30.22,94.60,0.95,0.95,0.95
2959006,2.77,3.06,2.72,34.20,30.96,34.83,94.75,0.95,0.95,0.95
2936048,1.66,4.2,4.69,57.17,22.60,20.23,94.90,0.95,0.95,0.95
2959007,2.8,2.99,2.72,33.72,31.57,34.71,94.41,0.94,0.94,0.94
2959014,1.25,5.68,11.85,75.44,16.60,7.96,94.30,0.94,0.94,0.94
2940530,1.78,3.85,3.98,52.37,24.21,23.42,93.21,0.93,0.93,0.93
2959024,2.39,3.19,3.06,39.52,29.61,30.87,94.46,0.94,0.94,0.94
2936043,2.45,3.55,2.75,38.74,26.74,34.52,94.92,0.95,0.95,0.95
2940568,1.43,4.61,6.43,65.25,20.24,14.51,93.31,0.93,0.93,0.93
2936027,1.98,3.71,3.59,47.96,25.59,26.45,94.95,0.95,0.95,0.95
2940572,1.9,3.47,3.85,48.99,26.83,24.18,93.09,0.93,0.93,0.93
2940570,1.88,3.4,4.03,49.52,27.38,23.10,93.10,0.93,0.93,0.93
2936034,7.27,5.17,1.38,13.03,18.32,68.65,94.73,0.95,0.95,0.95
2936038,1.39,4.86,7.61,68.09,19.47,12.44,94.64,0.95,0.95,0.95
2940566,5.48,3.93,1.57,16.99,23.69,59.31,93.12,0.93,0.93,0.93
2940556,3.0,3.55,2.18,31.04,26.23,42.72,93.13,0.93,0.93,0.93
2936037,2.32,3.68,2.85,40.91,25.79,33.30,94.91,0.95,0.95,0.95
2936039,2.45,3.18,3.02,38.73,29.84,31.42,94.90,0.95,0.95,0.95
2940560,2.96,3.44,2.25,31.49,27.09,41.42,93.20,0.93,0.93,0.93
2940562,2.16,3.11,3.47,43.16,29.98,26.87,93.22,0.93,0.93,0.93
2940564,5.83,4.05,1.53,16.00,23.03,60.97,93.28,0.93,0.93,0.93
2940552,1.99,3.53,3.5,46.90,26.44,26.66,93.33,0.93,0.93,0.93
2959029,2.14,3.12,3.67,44.07,30.23,25.70,94.31,0.94,0.94,0.94
2959032,1.58,3.95,5.79,59.78,23.91,16.31,94.45,0.94,0.94,0.94
2959034,3.53,3.05,2.23,26.74,30.94,42.32,94.38,0.94,0.94,0.94
2936397,2.11,3.23,3.68,44.91,29.34,25.75,94.76,0.95,0.95,0.95
2936402,3.2,3.58,2.16,29.63,26.48,43.89,94.81,0.95,0.95,0.95
2959030,5.97,3.63,1.62,15.80,25.98,58.22,94.32,0.94,0.94,0.94
2936405,2.81,3.22,2.58,33.76,29.46,36.77,94.87,0.95,0.95,0.95
2936396,1.39,5.03,7.23,68.09,18.82,13.09,94.65,0.95,0.95,0.95
2959027,1.39,4.7,7.99,68.04,20.12,11.84,94.58,0.95,0.95,0.95
2959031,2.12,2.97,4.02,44.62,31.85,23.53,94.59,0.95,0.95,0.95
2959026,1.5,4.68,5.7,63.14,20.24,16.62,94.72,0.95,0.95,0.95
2959033,1.57,4.13,5.53,60.09,22.84,17.06,94.35,0.94,0.94,0.94
2936400,5.35,4.38,1.56,17.70,21.62,60.69,94.67,0.95,0.95,0.95
2936401,1.07,12.25,28.97,88.95,7.77,3.29,95.17,0.95,0.95,0.95
2940618,1.63,3.79,5.11,57.17,24.59,18.24,93.19,0.93,0.93,0.93
2936399,1.37,5.37,7.27,69.27,17.67,13.05,94.90,0.95,0.95,0.95
2940602,1.24,5.94,10.24,75.20,15.70,9.11,93.24,0.93,0.93,0.93
2940610,2.68,3.64,2.35,34.76,25.59,39.64,93.16,0.93,0.93,0.93
2940606,2.01,3.57,3.41,46.46,26.16,27.38,93.38,0.93,0.93,0.93
2941059,1.95,3.33,3.7,47.33,27.72,24.95,92.30,0.92,0.92,0.92
2940620,3.29,3.23,2.19,28.40,28.93,42.67,93.44,0.93,0.93,0.93
2940598,1.46,4.51,6.1,63.98,20.71,15.31,93.41,0.93,0.93,0.93
2940616,2.82,3.27,2.41,32.98,28.44,38.59,92.99,0.93,0.93,0.93
2940608,3.47,3.61,1.97,26.86,25.82,47.32,93.21,0.93,0.93,0.93
2940614,2.93,3.21,2.39,31.86,29.08,39.06,93.35,0.93,0.93,0.93
2940612,2.28,3.05,3.29,40.97,30.63,28.40,93.42,0.93,0.93,0.93
2940604,1.21,6.24,12.8,77.61,15.05,7.34,93.91,0.94,0.94,0.94
2940600,2.15,3.17,3.43,43.38,29.42,27.19,93.27,0.93,0.93,0.93
2939850,6.01,4.48,1.46,15.48,20.77,63.74,93.06,0.93,0.93,0.93
2939848,2.99,3.22,2.42,31.60,29.35,39.05,94.50,0.94,0.95,0.95
3065994,1.62,4.01,4.93,57.72,23.32,18.97,93.50,0.94,0.94,0.94
2939846,2.15,3.38,3.38,44.01,27.99,27.99,94.62,0.95,0.95,0.95
2939849,2.6,3.57,2.55,36.39,26.50,37.10,94.62,0.95,0.95,0.95
3065996,1.18,6.19,13.14,78.10,14.89,7.01,92.16,0.92,0.92,0.92
2939845,2.34,2.97,3.39,40.35,31.79,27.85,94.43,0.94,0.94,0.94
3066001,1.37,4.67,8.16,68.43,20.08,11.49,93.76,0.94,0.94,0.94
2939851,2.18,3.27,3.41,43.37,28.91,27.72,94.54,0.95,0.95,0.95
2939847,1.69,3.79,4.93,55.91,24.93,19.16,94.48,0.94,0.94,0.94
3065995,1.4,4.8,6.93,66.95,19.53,13.52,93.73,0.94,0.94,0.94
2939852,2.22,3.04,3.57,42.51,31.05,26.44,94.38,0.94,0.94,0.94
2939853,1.22,6.26,13.28,77.71,15.15,7.14,94.81,0.95,0.95,0.95
2939854,1.52,3.85,7.31,62.39,24.63,12.97,94.84,0.95,0.95,0.95
2959775,2.76,3.18,2.51,33.70,29.25,37.05,93.01,0.93,0.93,0.93
2959040,1.16,7.52,16.01,81.52,12.57,5.91,94.56,0.95,0.95,0.95
3076631,5.91,4.64,1.45,15.75,20.06,64.19,93.08,0.93,0.93,0.93
2959041,2.19,3.17,3.47,43.07,29.75,27.18,94.32,0.94,0.94,0.94
2959772,6.89,4.54,1.42,13.57,20.59,65.84,93.49,0.93,0.93,0.93
2959774,1.6,4.01,4.95,58.06,23.17,18.77,92.90,0.93,0.93,0.93
3076629,3.47,3.41,2.15,27.54,28.02,44.44,95.55,0.96,0.96,0.96
3076640,1.17,7.16,14.04,80.21,13.11,6.68,93.84,0.94,0.94,0.94
2959779,2.19,3.34,3.14,42.50,27.86,29.64,93.07,0.93,0.93,0.93
2959039,2.51,3.33,2.78,37.64,28.37,33.99,94.48,0.94,0.94,0.94
3076637,4.46,4.14,1.66,20.99,22.61,56.40,93.62,0.94,0.94,0.94
3076636,6.6,4.57,1.42,14.10,20.36,65.54,93.06,0.93,0.93,0.93
3076641,4.58,4.1,1.64,20.37,22.75,56.88,93.28,0.93,0.93,0.93
2959043,3.29,3.55,2.11,28.69,26.59,44.73,94.38,0.94,0.94,0.94
3076633,1.7,3.89,4.38,54.79,23.94,21.27,93.14,0.93,0.93,0.93
2959042,6.93,4.16,1.48,13.61,22.67,63.72,94.31,0.94,0.94,0.94
3076653,3.43,3.46,2.02,27.11,26.87,46.02,92.97,0.93,0.93,0.93
2959038,5.2,4.01,1.62,18.16,23.55,58.29,94.43,0.94,0.94,0.94
2959776,1.64,3.61,5.35,56.79,25.80,17.41,93.14,0.93,0.93,0.93
2959044,2.62,3.06,2.85,36.03,30.85,33.12,94.40,0.94,0.94,0.94
2959778,1.67,3.67,4.84,55.55,25.28,19.17,92.77,0.93,0.93,0.93
2959036,2.26,3.13,3.38,41.83,30.20,27.97,94.53,0.95,0.95,0.95
3076642,1.04,14.84,34.15,90.86,6.37,2.77,94.50,0.94,0.95,0.95
3076639,2.09,3.61,3.2,44.80,25.94,29.26,93.63,0.94,0.94,0.94
2959045,3.37,3.13,2.25,27.98,30.12,41.90,94.28,0.94,0.94,0.94
3076645,1.33,4.95,8.34,70.02,18.81,11.17,93.13,0.93,0.93,0.93
3076635,3.32,3.96,1.91,27.96,23.44,48.60,92.83,0.93,0.93,0.93
3082843,1.41,4.54,6.76,65.83,20.44,13.73,92.81,0.93,0.93,0.93
3093040,2.3,3.34,3.02,40.81,28.10,31.08,93.87,0.94,0.94,0.94
3003801,2.11,3.45,3.36,44.65,27.31,28.04,94.21,0.94,0.94,0.94
2922923,1.31,4.64,9.3,70.26,19.84,9.90,92.05,0.92,0.92,0.92
3093039,2.97,2.9,2.62,31.67,32.43,35.90,94.06,0.94,0.94,0.94
2940630,2.25,3.49,2.92,41.40,26.69,31.90,93.16,0.93,0.93,0.93
2939905,2.0,3.22,4.07,47.34,29.40,23.26,94.67,0.95,0.95,0.95
2950387,1.97,3.66,3.27,46.71,25.14,28.14,92.03,0.92,0.92,0.92
2950391,1.6,3.95,4.64,57.15,23.15,19.71,91.43,0.91,0.91,0.91
3094471,1.37,4.73,7.97,68.42,19.82,11.76,93.74,0.94,0.94,0.94
3079688,1.41,4.82,7.02,66.96,19.59,13.45,94.42,0.94,0.94,0.94
3093038,2.23,3.02,3.46,41.97,30.99,27.05,93.58,0.94,0.94,0.94
2949498,1.61,3.86,5.63,58.72,24.49,16.79,94.54,0.95,0.95,0.95
2951524,1.13,9.4,15.92,83.95,10.09,5.96,94.86,0.95,0.95,0.95
2959787,2.56,3.28,2.65,36.41,28.42,35.17,93.21,0.93,0.93,0.93
2959093,7.5,4.71,1.41,12.64,20.13,67.23,94.80,0.95,0.95,0.95
2936394,4.85,4.1,1.66,19.59,23.17,57.24,95.01,0.95,0.95,0.95
2922932,1.46,3.88,6.9,62.98,23.70,13.33,91.95,0.92,0.92,0.92
2928598,2.11,2.98,3.65,43.74,30.97,25.29,92.30,0.92,0.92,0.92
2936391,1.6,4.17,5.18,59.08,22.67,18.25,94.53,0.95,0.95,0.95
2951530,2.06,3.46,3.53,45.89,27.32,26.78,94.54,0.95,0.95,0.95
2951529,2.09,3.42,3.49,45.25,27.65,27.10,94.57,0.95,0.95,0.95
2951528,2.02,3.61,3.48,46.73,26.15,27.12,94.39,0.94,0.94,0.94
2959089,3.03,2.89,2.62,31.20,32.71,36.08,94.54,0.95,0.95,0.95
2959095,2.17,3.26,3.43,43.51,28.96,27.53,94.42,0.94,0.94,0.94
2951527,5.09,4.47,1.57,18.58,21.16,60.25,94.60,0.95,0.95,0.95
2922931,1.04,12.55,39.03,90.13,7.47,2.40,93.73,0.94,0.94,0.94
2951523,6.31,4.88,1.45,15.05,19.46,65.49,94.96,0.95,0.95,0.95
2951531,1.4,4.94,7.08,67.52,19.13,13.35,94.52,0.95,0.95,0.95
2959091,1.61,3.71,5.88,58.56,25.41,16.03,94.27,0.94,0.94,0.94
2959087,3.18,3.02,2.42,29.70,31.27,39.03,94.45,0.94,0.94,0.94
2936393,2.04,3.91,3.24,46.48,24.25,29.27,94.82,0.95,0.95,0.95
2922937,1.23,5.38,11.25,74.74,17.09,8.17,91.93,0.92,0.92,0.92
2959088,1.64,3.76,5.47,57.60,25.13,17.27,94.47,0.94,0.94,0.94
2939896,3.68,3.76,1.93,25.74,25.19,49.07,94.71,0.95,0.95,0.95
2922938,1.24,5.45,10.53,74.33,16.91,8.75,92.17,0.92,0.92,0.92
