id,主场,客场,比赛,时间,主场得分,客场得分,胜赔率,平赔率,负赔率,胜预测值,平预测值,负预测值
3352108,保加利亚,土耳其,世欧预,2025-10-12 02:45,1.0,6.0,9.72,5.41,1.27,5,13,82
3478165,坎布尔,格拉夫夏普,荷乙,2025-10-12 03:00,2.0,0.0,1.85,3.84,3.37,26,12,62
3356686,奥兰多城,温哥华白浪,美职联,2025-10-12 07:30,1.0,2.0,1.94,3.91,3.23,26,60,14
3356567,迈阿密国际,亚特兰大联,美职联,2025-10-12 07:40,4.0,0.0,1.50,4.43,5.32,74,15,11
3356763,西雅图,皇家盐湖城,美职联,2025-10-12 09:30,1.0,0.0,1.67,4.13,4.24,30,11,59
3356776,洛杉矶银河,达拉斯FC,美职联,2025-10-12 10:30,2.0,1.0,1.93,3.99,3.39,26,60,14
3571119,广岛三箭,横滨FC,日联杯,2025-10-12 14:00,2.0,1.0,1.59,3.57,5.07,70,18,12
3571120,柏太阳神,川崎前锋,日联杯,2025-10-12 15:00,4.0,1.0,2.17,3.30,2.83,29,18,53
3353513,圣马力诺,塞浦路斯,世欧预,2025-10-12 21:00,0.0,4.0,7.25,4.52,1.39,8,15,77
3352171,法罗群岛,捷克,世欧预,2025-10-13 00:00,2.0,1.0,8.00,4.75,1.30,29,9,62
3427360,荷兰,芬兰,世欧预,2025-10-13 00:00,4.0,0.0,1.13,7.00,15.00,57,8,35
3353550,丹麦,希腊,世欧预,2025-10-13 02:45,3.0,1.0,1.70,3.52,4.77,69,19,12
3353548,克罗地亚,直布罗陀,世欧预,2025-10-13 02:45,3.0,0.0,1.02,26.50,69.00,97,3,0
3352220,罗马尼亚,奥地利,世欧预,2025-10-13 02:45,1.0,0.0,3.10,3.60,2.00,21,17,62
3356619,奥斯汀FC,洛杉矶FC,美职业,2025-10-13 07:00,1.0,0.0,2.84,3.31,2.35,53,19,28
3353552,冰岛,法国,世欧预,2025-10-14 02:45,2.0,2.0,18.00,8.00,1.12,2,9,89
3352232,威尔士,比利时,世欧预,2025-10-14 02:45,2.0,4.0,4.20,3.80,1.75,14,18,68
3352266,斯洛文尼亚,瑞士,世欧预,2025-10-14 02:45,0.0,0.0,4.20,3.60,1.83,14,19,67
3352261,斯洛伐克,卢森堡,世欧预,2025-10-14 02:45,2.0,0.0,1.35,5.25,7.50,62,8,30
3352267,瑞典,科索沃,世欧预,2025-10-14 02:45,0.0,1.0,1.22,6.00,12.00,84,11,5
3353554,北爱尔兰,德国,世欧预,2025-10-14 02:45,0.0,1.0,8.50,5.50,1.25,7,12,81
3352211,北马其顿,哈萨克斯坦,世欧预,2025-10-14 02:45,1.0,1.0,1.33,5.00,9.00,80,14,6
3352131,爱沙尼亚,摩尔多瓦,世欧预,2025-10-15 00:00,1.0,1.0,1.86,3.30,4.08,65,20,15
3512638,卡塔尔,阿联酋,世亚预,2025-10-15 01:00,2.0,1.0,1.62,3.70,4.80,70,18,12
3353556,葡萄牙,匈牙利,世欧预,2025-10-15 02:45,2.0,2.0,1.22,5.88,11.50,84,12,4
3352158,安道尔,塞尔维亚,世欧预,2025-10-15 02:45,1.0,3.0,24.70,8.11,1.09,2,8,90
3352252,爱尔兰,亚美尼亚,世欧预,2025-10-15 02:45,1.0,0.0,1.32,4.75,9.00,62,10,28
3353555,西班牙,保加利亚,世欧预,2025-10-15 02:45,4.0,0.0,1.00,15.00,34.00,94,5,1
3352191,拉脱维亚,英格兰,世欧预,2025-10-15 02:45,0.0,5.0,29.00,12.00,1.03,1,6,93
3512639,沙特,伊拉克,世亚预,2025-10-15 02:45,0.0,0.0,1.72,3.50,4.47,28,13,59
3352272,土耳其,格鲁吉亚,世欧预,2025-10-15 02:45,4.0,1.0,1.37,4.33,7.00,77,15,8
3566069,埃尔维斯,古比斯,芬超,2025-10-16 23:00,1.0,1.0,2.00,3.84,3.11,25,61,14
3479105,哈德斯,博尔顿,英甲,2025-10-17 03:00,1.0,2.0,2.48,3.30,2.57,56,19,25
3571178,阿德莱德联,悉尼FC,澳超,2025-10-17 16:00,2.0,1.0,2.49,3.57,2.52,57,17,26
3359284,神户胜利船,鹿岛鹿角,日职联,2025-10-17 18:00,0.0,0.0,1.95,3.35,3.68,25,14,61
3359303,广岛三箭,FC东京,日职联,2025-10-17 18:00,0.0,0.0,1.58,3.87,5.26,71,17,12
3571179,布里斯班狮吼,麦克阿瑟FC,澳超,2025-10-17 18:05,1.0,0.0,2.36,3.67,2.65,21,61,18
3542929,费哈,吉达联合,沙特联,2025-10-17 23:05,1.0,1.0,3.98,3.90,1.69,15,17,68
3478162,瓦尔韦克,威廉二世,荷乙,2025-10-18 00:30,2.0,3.0,2.06,3.52,3.06,24,62,14
3485495,杜塞尔多夫,布伦瑞克,德乙,2025-10-18 00:30,1.0,2.0,1.87,3.66,3.70,65,18,17
3485497,汉诺威96,沙尔克,德乙,2025-10-18 00:30,0.0,3.0,1.94,3.66,3.53,26,12,62
3538985,克莱蒙,昂纳西,法乙,2025-10-18 02:00,0.0,1.0,2.46,3.11,2.73,27,51,22
3538990,罗德兹,兰斯,法乙,2025-10-18 02:00,2.0,2.0,3.08,3.40,2.06,21,18,61
3478160,罗达JC,登博思,荷乙,2025-10-18 02:00,6.0,0.0,1.85,3.91,3.36,65,15,20
3478155,海牙,多德勒支,荷乙,2025-10-18 02:00,3.0,0.0,1.34,5.10,6.87,79,13,8
3538984,布洛涅,甘冈,法乙,2025-10-18 02:00,2.0,2.0,2.45,3.34,2.62,57,18,25
3538987,格勒诺布尔,波城,法乙,2025-10-18 02:00,1.0,1.0,2.95,3.15,2.33,52,20,28
3478154,阿尔梅勒城,坎布尔,荷乙,2025-10-18 02:00,1.0,1.0,2.53,3.49,2.43,56,17,27
3538992,特鲁瓦,巴斯蒂亚,法乙,2025-10-18 02:00,1.0,0.0,1.91,3.28,3.80,64,20,16
3476944,柏林联合,门兴,德甲,2025-10-18 02:30,3.0,1.0,2.18,3.54,3.05,31,17,52
3477271,巴黎,斯特拉斯堡,法甲,2025-10-18 02:45,3.0,3.0,1.27,5.86,9.06,82,12,6
3481549,米德尔斯堡,伊普斯维奇,英冠,2025-10-18 03:00,2.0,1.0,2.67,3.26,2.48,55,18,27
3488352,皇家奥维耶多,西班牙人,西甲,2025-10-18 03:00,0.0,2.0,2.87,3.13,2.48,22,51,27
3359302,横滨水手,浦和红钻,日职联,2025-10-18 13:00,4.0,0.0,2.88,3.46,2.20,16,62,22
3368249,安养FC,金泉尚武,韩K联,2025-10-18 13:00,4.0,1.0,3.00,3.50,2.10,22,17,61
3368271,蔚山HD,光州FC,韩K联,2025-10-18 13:00,2.0,0.0,1.91,3.36,3.68,64,20,16
3359292,大阪钢巴,柏太阳神,日职联,2025-10-18 13:00,0.0,5.0,2.47,3.39,2.62,27,18,55
3359256,川崎前锋,清水心跳,日职联,2025-10-18 13:00,5.0,3.0,1.66,3.95,4.32,30,11,59
3571180,西悉尼流浪者,墨尔本城,澳超,2025-10-18 14:00,1.0,1.0,2.41,3.45,2.56,20,62,18
3359647,磐田喜悦,德岛漩涡,日职乙,2025-10-18 16:00,0.0,4.0,2.33,3.15,2.80,28,51,21
3571181,墨尔本胜利,奥克兰FC,澳超,2025-10-18 16:35,0.0,0.0,2.30,3.38,2.87,59,18,23
3571182,珀斯光荣,惠灵顿凤凰,澳超,2025-10-18 18:45,2.0,2.0,1.87,3.84,3.57,27,61,12
3481562,南安普顿,斯旺西,英冠,2025-10-18 19:30,0.0,0.0,1.80,3.41,4.32,66,20,14
3471999,诺丁汉森林,切尔西,英超,2025-10-18 19:30,0.0,3.0,3.34,3.60,2.01,63,12,25
3488354,塞维利亚,马略卡,西甲,2025-10-18 20:00,1.0,3.0,1.88,3.30,4.20,27,13,60
3467175,莱切,萨索洛,意甲,2025-10-18 21:00,0.0,0.0,2.68,3.19,2.63,55,20,25
3467176,比萨,维罗纳,意甲,2025-10-18 21:00,0.0,0.0,2.34,3.19,3.00,28,20,52
3476941,美因茨,勒沃库森,德甲,2025-10-18 21:30,3.0,4.0,2.84,3.31,2.34,23,19,58
3476938,科隆,奥格斯堡,德甲,2025-10-18 21:30,1.0,1.0,2.05,3.51,3.34,24,62,14
3476945,沃尔夫斯堡,斯图加特,德甲,2025-10-18 21:30,0.0,3.0,2.52,3.49,2.55,26,18,56
3476942,莱比锡,汉堡,德甲,2025-10-18 21:30,2.0,1.0,1.48,4.72,5.62,75,14,11
3476940,海登海姆,不莱梅,德甲,2025-10-18 21:30,2.0,2.0,2.76,3.48,2.34,17,62,21
3471998,布莱顿,纽卡斯尔,英超,2025-10-18 22:00,2.0,1.0,2.47,3.43,2.67,57,18,25
3471779,伯恩利,利兹联,英超,2025-10-18 22:00,2.0,0.0,3.07,3.26,2.30,20,51,29
3471791,曼城,埃弗顿,英超,2025-10-18 22:00,2.0,0.0,1.37,4.79,7.75,78,14,8
3471794,桑德兰,狼队,英超,2025-10-18 22:00,2.0,0.0,2.27,3.18,3.23,29,51,20
3481558,谢菲联,沃特福德,英冠,2025-10-18 22:00,1.0,0.0,1.99,3.32,3.54,25,63,12
3471783,水晶宫,伯恩茅斯,英超,2025-10-18 22:00,3.0,3.0,2.20,3.37,3.11,60,19,21
3488344,巴萨,赫罗纳,西甲,2025-10-18 22:15,2.0,1.0,1.17,7.70,12.55,87,9,4
3477270,尼斯,里昂,法甲,2025-10-18 23:00,3.0,2.0,2.39,3.45,2.71,28,18,54
3467177,都灵,那不勒斯,意甲,2025-10-19 00:00,1.0,0.0,5.00,3.62,1.68,12,19,69
3471785,富勒姆,阿森纳,英超,2025-10-19 00:30,0.0,1.0,4.96,3.91,1.62,9,60,31
3476937,拜仁,多特蒙德,德甲,2025-10-19 00:30,2.0,1.0,1.36,5.23,6.59,61,9,30
3488351,比利亚,贝蒂斯,西甲,2025-10-19 00:30,2.0,2.0,1.85,3.69,3.94,66,18,16
3477266,昂热,摩纳哥,法甲,2025-10-19 01:00,1.0,1.0,5.10,4.13,1.57,12,16,72
3467160,罗马,国米,意甲,2025-10-19 02:45,0.0,1.0,2.83,3.30,2.44,16,63,21
3488343,马竞,奥萨苏纳,西甲,2025-10-19 03:00,1.0,0.0,1.40,4.36,7.36,60,34,6
3473561,阿贾克斯,阿尔克马尔,荷甲,2025-10-19 03:00,0.0,2.0,1.91,3.83,3.42,26,12,62
3477268,马赛,勒阿弗尔,法甲,2025-10-19 03:05,6.0,2.0,1.29,5.38,8.78,81,13,6
3356734,纽约城,西雅图,美职联,2025-10-19 06:10,1.0,2.0,2.09,3.61,3.03,61,17,22
3571183,中央海岸水手,纽卡斯尔喷气机,澳超,2025-10-19 12:00,3.0,2.0,3.02,3.68,2.11,15,61,24
3359676,大分三神,仙台七夕,日职乙,2025-10-19 13:00,0.0,0.0,3.47,3.03,2.07,18,21,61
3359269,湘南海洋,京都不死鸟,日职联,2025-10-19 14:00,1.0,1.0,3.77,3.64,1.85,18,16,66
3359652,水户蜀葵,千叶市原,日职乙,2025-10-19 15:00,0.0,1.0,2.30,3.17,2.85,28,19,53
3473637,特尔斯达,海伦芬,荷甲,2025-10-19 18:15,2.0,3.0,2.75,3.54,2.29,16,62,22
3467172,科莫,尤文,意甲,2025-10-19 18:30,2.0,0.0,2.89,3.27,2.37,23,19,58
3485496,埃弗斯堡,菲尔特,德乙,2025-10-19 19:30,6.0,0.0,1.61,4.13,4.59,31,10,59
3485499,纽伦堡,荷尔斯泰因,德乙,2025-10-19 19:30,1.0,1.0,2.59,3.43,2.48,56,17,27
3488350,埃尔切,毕尔巴鄂,西甲,2025-10-19 20:00,0.0,0.0,3.22,3.08,2.30,51,20,29
3373339,哥德堡盖斯,佐加顿斯,瑞典超,2025-10-19 20:00,3.0,2.0,2.25,3.37,2.93,29,18,53
3365142,特罗姆瑟,维京,挪超,2025-10-19 20:30,1.0,3.0,2.38,3.51,2.62,28,17,55
3473648,格罗宁根,鹿特丹,荷甲,2025-10-19 20:30,0.0,2.0,1.92,3.62,3.58,26,12,62
3566070,格尼斯坦,塞那乔其,芬超,2025-10-19 21:00,3.0,4.0,3.19,3.94,1.92,14,60,26
3467171,卡利亚里,博洛尼亚,意甲,2025-10-19 21:00,0.0,2.0,3.17,3.27,2.23,21,19,60
3467174,热那亚,帕尔马,意甲,2025-10-19 21:00,0.0,0.0,2.04,3.23,3.75,63,21,16
3471799,热刺,阿斯顿维拉,英超,2025-10-19 21:00,1.0,2.0,2.10,3.54,3.19,24,62,14
3566071,埃尔维斯,国际图尔库,芬超,2025-10-19 21:00,1.0,2.0,2.28,3.59,2.64,59,16,25
3477272,朗斯,巴黎FC,法甲,2025-10-19 21:00,2.0,1.0,1.88,3.63,3.69,65,18,17
3476939,弗赖堡,法兰克福,德甲,2025-10-19 21:30,2.0,2.0,2.58,3.51,2.50,18,62,20
3488345,塞尔塔,皇家社会,西甲,2025-10-19 22:15,1.0,1.0,2.16,3.30,3.28,61,20,19
3373338,埃尔夫斯堡,奥斯达,瑞典超,2025-10-19 22:30,5.0,1.0,1.73,3.87,4.10,68,17,15
3473616,赫拉克勒斯,费耶诺德,荷甲,2025-10-19 22:45,0.0,7.0,6.46,4.91,1.39,6,33,61
3365146,奥斯陆,克里斯蒂,挪超,2025-10-19 23:00,1.0,1.0,1.62,3.72,4.87,70,18,12
3365205,莫尔德,桑德菲杰,挪超,2025-10-19 23:00,1.0,3.0,1.78,3.84,3.67,27,60,13
3477273,雷恩,欧塞尔,法甲,2025-10-19 23:15,2.0,2.0,1.69,3.75,4.47,69,18,13
3477280,图卢兹,梅斯,法甲,2025-10-19 23:15,4.0,0.0,1.61,3.96,5.13,31,11,58
3477267,洛里昂,布雷斯特,法甲,2025-10-19 23:15,3.0,3.0,2.33,3.38,2.88,29,18,53
3471788,利物浦,曼联,英超,2025-10-19 23:30,1.0,2.0,1.52,4.35,5.45,73,16,11
3476943,圣保利,霍芬海姆,德甲,2025-10-19 23:30,0.0,3.0,2.24,3.41,3.01,60,18,22
3467161,亚特兰大,拉齐奥,意甲,2025-10-20 00:00,0.0,0.0,1.98,3.53,3.55,25,62,13
3488349,莱万特,巴列卡诺,西甲,2025-10-20 00:30,0.0,3.0,2.68,3.34,2.51,17,63,20
3467159,AC米兰,佛罗伦萨,意甲,2025-10-20 02:45,2.0,1.0,1.54,3.97,5.86,73,17,10
3477269,南特,里尔,法甲,2025-10-20 02:45,0.0,2.0,3.74,3.53,1.92,16,19,65
3488347,赫塔菲,皇马,西甲,2025-10-20 03:00,0.0,1.0,7.15,4.34,1.45,8,16,76
3544531,阿布扎比统一,多哈杜海勒,亚精英赛,2025-10-20 21:45,3.0,1.0,2.16,3.29,3.08,30,19,51
3544507,巴格达警察,吉达联合,亚精英赛,2025-10-21 00:00,1.0,4.0,3.31,3.22,2.15,18,51,31
3373337,代格福什,哈尔姆,瑞典超,2025-10-21 01:00,0.0,1.0,1.91,3.37,3.74,26,62,12
3373340,哥德堡,米亚尔比,瑞典超,2025-10-21 01:10,0.0,2.0,2.50,3.39,2.59,56,19,25
3478166,多德勒支,瓦尔韦克,荷乙,2025-10-21 02:00,1.0,2.0,2.05,3.70,2.85,31,16,53
3478169,罗达JC,阿尔梅勒城,荷乙,2025-10-21 02:00,2.0,0.0,2.08,3.63,2.91,31,17,52
3544511,吉达国民,加拉法,亚精英赛,2025-10-21 02:15,4.0,0.0,1.24,5.85,9.03,82,11,7
3538989,南锡,亚眠,法乙,2025-10-21 02:45,0.0,1.0,1.71,3.49,4.43,68,19,13
3467173,克雷莫纳,乌迪内斯,意甲,2025-10-21 02:45,1.0,1.0,2.80,3.19,2.51,22,51,27
3488341,阿拉维斯,巴伦西亚,西甲,2025-10-21 03:00,0.0,0.0,2.36,3.03,3.16,28,52,20
3471800,西汉姆联,布伦特福德,英超,2025-10-21 03:00,0.0,2.0,2.35,3.39,2.86,21,62,17
3544557,墨尔本城,武里南联,亚精英赛,2025-10-21 15:45,2.0,1.0,2.11,3.42,3.07,31,18,51
3544546,成都蓉城,柔佛,亚精英赛,2025-10-21 18:00,0.0,2.0,1.89,3.75,3.38,26,12,62
3544551,蔚山HD,广岛三箭,亚精英赛,2025-10-21 18:00,1.0,0.0,3.01,3.47,2.12,15,62,23
3544540,上海海港,町田泽维亚,亚精英赛,2025-10-21 20:15,0.0,2.0,3.08,3.60,2.05,21,17,62
3544493,迪拜青年国民,纳萨夫,亚精英赛,2025-10-22 00:00,4.0,1.0,1.52,4.25,5.25,73,16,11
3559022,巴萨,奥林匹亚科斯,欧冠,2025-10-22 00:45,6.0,1.0,1.17,7.38,13.73,87,9,4
3559078,凯拉特,帕福斯FC,欧冠,2025-10-22 00:45,0.0,0.0,2.64,3.31,2.66,19,63,18
3478170,登博思,赫尔蒙德,荷乙,2025-10-22 02:00,1.0,0.0,2.21,3.42,2.74,59,17,24
3544523,利雅得新月,多哈萨德,亚精英赛,2025-10-22 02:15,3.0,1.0,1.19,6.75,10.30,85,10,5
3481566,布莱克本,谢菲联,英冠,2025-10-22 02:45,1.0,3.0,2.51,3.25,2.67,20,63,17
3481581,普雷斯顿,伯明翰,英冠,2025-10-22 02:45,0.0,1.0,2.95,3.10,2.39,21,51,28
3481576,米尔沃尔,斯托克城,英冠,2025-10-22 02:45,2.0,0.0,2.39,3.17,2.92,58,19,23
3481572,赫尔城,莱斯特城,英冠,2025-10-22 02:45,2.0,1.0,2.78,3.43,2.36,17,62,21
3559132,圣吉罗斯,国米,欧冠,2025-10-22 03:00,0.0,4.0,4.38,3.99,1.71,14,17,69
3559119,埃因霍温,那不勒斯,欧冠,2025-10-22 03:00,6.0,2.0,3.07,3.53,2.19,52,18,30
3559025,勒沃库森,巴黎,欧冠,2025-10-22 03:00,2.0,7.0,4.63,4.16,1.65,14,16,70
3559004,阿森纳,马竞,欧冠,2025-10-22 03:00,4.0,0.0,1.57,3.96,5.61,32,60,8
3559150,比利亚,曼城,欧冠,2025-10-22 03:00,0.0,2.0,4.48,4.01,1.68,10,60,30
3559061,哥本哈根,多特蒙德,欧冠,2025-10-22 03:00,2.0,4.0,3.54,3.57,2.00,19,18,63
3559103,纽卡斯尔,本菲卡,欧冠,2025-10-22 03:00,3.0,0.0,1.66,4.06,4.63,70,17,13
3481569,布城,南安普顿,英冠,2025-10-22 03:00,3.0,1.0,2.52,3.43,2.57,56,18,26
3544581,江原FC,神户胜利船,亚精英赛,2025-10-22 18:00,4.0,3.0,2.91,3.31,2.32,23,18,59
3544543,上海申花,FC首尔,亚精英赛,2025-10-22 20:15,2.0,0.0,1.98,3.58,3.34,25,62,13
3566073,国际图尔库,格尼斯坦,芬超,2025-10-22 23:00,2.0,1.0,1.37,4.77,6.17,77,14,9
3566074,赫尔辛基,塞那乔其,芬超,2025-10-23 00:00,3.0,4.0,1.70,4.27,3.67,68,14,18
3559065,加拉塔萨雷,博德,欧冠,2025-10-23 00:45,3.0,1.0,1.57,4.44,5.02,32,59,9
3559014,毕尔巴鄂,卡拉巴赫,欧冠,2025-10-23 00:45,3.0,1.0,1.31,5.26,8.82,81,13,6
3481587,斯旺西,女王公园,英冠,2025-10-23 02:45,0.0,1.0,1.82,3.48,4.13,66,19,15
3481589,雷克瑟姆,牛津联,英冠,2025-10-23 02:45,1.0,0.0,1.79,3.50,4.27,67,19,14
3481585,沃特福德,西布罗姆,英冠,2025-10-23 02:45,2.0,1.0,2.82,3.21,2.43,24,19,57
3559127,皇马,尤文,欧冠,2025-10-23 03:00,1.0,0.0,1.55,4.27,5.44,73,16,11
3559011,亚特兰大,斯拉维亚,欧冠,2025-10-23 03:00,0.0,0.0,1.48,4.71,5.62,75,14,11
3559141,葡萄牙体育,马赛,欧冠,2025-10-23 03:00,2.0,1.0,2.12,3.62,3.20,62,17,21
3559029,拜仁,布鲁日,欧冠,2025-10-23 03:00,4.0,0.0,1.25,6.14,9.99,83,11,6
3559044,切尔西,阿贾克斯,欧冠,2025-10-23 03:00,5.0,1.0,1.28,5.95,8.23,52,41,7
3559058,法兰克福,利物浦,欧冠,2025-10-23 03:00,1.0,5.0,4.40,4.26,1.63,14,16,70
3559095,摩纳哥,热刺,欧冠,2025-10-23 03:00,0.0,0.0,2.74,3.57,2.38,24,18,58
3544473,淡滨尼流浪者,浦项铁人,亚冠二级,2025-10-23 18:00,1.0,0.0,4.18,3.29,1.74,11,62,27
3544459,曼谷联,狮城水手,亚冠二级,2025-10-23 20:15,1.0,0.0,1.86,3.61,3.32,64,17,19
3559641,赫根,巴列卡诺,欧协联,2025-10-24 00:45,2.0,2.0,3.99,3.70,1.78,15,18,67
3559722,维也纳快速,佛罗伦萨,欧协联,2025-10-24 00:45,0.0,3.0,3.59,3.60,1.91,13,61,26
3559526,里昂,巴塞尔,欧联,2025-10-24 00:45,2.0,0.0,1.55,4.32,5.04,73,16,11
3559494,前进之鹰,阿斯顿维拉,欧联,2025-10-24 00:45,2.0,1.0,5.30,4.32,1.54,11,16,73
3559531,布兰,流浪者,欧联,2025-10-24 00:45,3.0,0.0,2.11,3.54,3.16,61,18,21
3559493,亨克,贝蒂斯,欧联,2025-10-24 00:45,0.0,0.0,3.00,3.48,2.22,22,18,60
3559585,布加勒星,博洛尼亚,欧联,2025-10-24 00:45,1.0,2.0,4.11,3.59,1.82,15,19,66
3559572,布拉加,贝红星,欧联,2025-10-24 00:45,2.0,0.0,1.75,3.67,4.46,68,18,14
3559559,费内巴切,斯图加特,欧联,2025-10-24 00:45,1.0,0.0,2.21,3.55,2.94,30,17,53
3543039,纳杰马体育,吉达国民,沙特联,2025-10-24 02:00,0.0,1.0,8.05,5.28,1.28,5,32,63
3559467,里尔,塞萨洛,欧联,2025-10-24 03:00,3.0,4.0,1.59,3.95,5.12,71,17,12
3559465,弗赖堡,乌德勒支,欧联,2025-10-24 03:00,2.0,0.0,1.57,4.17,5.12,32,60,8
3559609,凯尔特人,格拉茨风暴,欧联,2025-10-24 03:00,2.0,1.0,1.46,4.40,6.12,75,15,10
3559606,诺丁汉森林,波尔图,欧联,2025-10-24 03:00,2.0,0.0,2.13,3.53,3.17,61,18,21
3559553,罗马,比尔森,欧联,2025-10-24 03:00,1.0,2.0,1.38,4.78,7.01,61,33,6
3559532,费耶诺德,帕纳辛纳,欧联,2025-10-24 03:00,3.0,1.0,1.66,3.89,4.73,70,17,13
3559549,塞尔塔,尼斯,欧联,2025-10-24 03:00,2.0,1.0,2.03,3.48,3.47,25,13,62
3559682,水晶宫,拉纳卡,欧协联,2025-10-24 03:00,0.0,1.0,1.14,7.11,15.12,87,10,3
3572303,纽卡斯尔喷气机,墨尔本胜利,澳超,2025-10-24 16:35,5.0,2.0,2.92,3.86,2.12,15,61,24
3543010,哈萨征服,达曼协作,沙特联,2025-10-24 22:45,2.0,1.0,2.12,3.57,2.95,23,61,16
3485509,沙尔克,达姆施塔特,德乙,2025-10-25 00:30,1.0,0.0,2.33,3.48,2.69,28,18,54
3485504,菲尔特,卡尔斯鲁厄,德乙,2025-10-25 00:30,1.0,4.0,2.49,3.63,2.48,20,61,19
3538996,甘冈,克莱蒙,法乙,2025-10-25 02:00,0.0,1.0,1.75,3.58,4.13,67,18,15
3478177,赫尔蒙德,多德勒支,荷乙,2025-10-25 02:00,1.0,2.0,2.02,3.63,2.97,32,16,52
3473597,海伦芬,布雷达,荷甲,2025-10-25 02:00,3.0,3.0,1.72,3.94,4.30,69,17,14
3538997,勒芒,布洛涅,法乙,2025-10-25 02:00,1.0,0.0,1.91,3.32,3.82,26,63,11
3539000,红星,格勒诺布尔,法乙,2025-10-25 02:00,1.0,0.0,1.84,3.34,4.03,65,20,15
3539001,兰斯,特鲁瓦,法乙,2025-10-25 02:00,0.0,0.0,2.04,3.35,3.21,62,18,20
3542952,吉达联合,利雅得新月,沙特联,2025-10-25 02:00,0.0,2.0,3.18,3.94,1.88,51,15,34
3478181,瓦尔韦克,坎布尔,荷乙,2025-10-25 02:00,4.0,2.0,2.72,3.60,2.21,54,17,29
3476957,不莱梅,柏林联合,德甲,2025-10-25 02:30,1.0,0.0,2.05,3.63,3.30,25,62,13
3467178,AC米兰,比萨,意甲,2025-10-25 02:45,2.0,2.0,1.26,5.63,10.66,83,12,5
3477288,巴黎FC,南特,法甲,2025-10-25 02:45,1.0,2.0,1.64,3.83,4.76,70,17,13
3481609,普雷斯顿,谢菲联,英冠,2025-10-25 03:00,3.0,2.0,2.96,3.03,2.44,21,52,27
3488360,皇家社会,塞维利亚,西甲,2025-10-25 03:00,2.0,1.0,2.01,3.24,3.68,63,21,16
3471818,利兹联,西汉姆联,英超,2025-10-25 03:00,2.0,1.0,2.07,3.48,3.42,24,14,62
3499482,艾华卡,吉尔维森特,葡超,2025-10-25 03:15,0.0,4.0,2.88,3.03,2.53,23,21,56
3598751,迈阿密国际,纳什维尔,美职联,2025-10-25 08:00,3.0,1.0,1.49,4.91,4.94,74,14,12
3572304,奥克兰FC,西悉尼流浪者,澳超,2025-10-25 12:00,1.0,0.0,1.86,3.81,3.66,27,61,12
3359279,京都不死鸟,鹿岛鹿角,日职联,2025-10-25 13:00,1.0,1.0,2.73,3.46,2.36,54,18,28
3359242,横滨水手,广岛三箭,日职联,2025-10-25 13:00,3.0,0.0,3.96,3.59,1.79,16,18,66
3599124,光州FC,安养FC,韩K联,2025-10-25 13:00,1.0,0.0,2.01,3.14,3.47,62,21,17
3359247,柏太阳神,横滨FC,日职联,2025-10-25 13:00,2.0,0.0,1.62,3.74,5.12,31,12,57
3359305,大阪樱花,川崎前锋,日职联,2025-10-25 14:00,2.0,0.0,2.37,3.68,2.59,28,16,56
3572305,墨尔本城,珀斯光荣,澳超,2025-10-25 14:00,4.0,0.0,1.42,4.79,6.09,76,14,10
3599126,水原FC,济州SK FC,韩K联,2025-10-25 15:30,1.0,2.0,1.95,3.63,3.35,64,16,20
3359657,长崎成功丸,FC今治,日职乙,2025-10-25 16:00,1.0,1.0,1.95,3.46,3.36,63,19,18
3572306,悉尼FC,中央海岸水手,澳超,2025-10-25 16:35,2.0,0.0,1.46,4.50,5.68,59,9,32
3485506,荷尔斯泰因,波鸿,德乙,2025-10-25 19:00,1.0,1.0,1.93,3.69,3.43,64,17,19
3481596,考文垂,沃特福德,英冠,2025-10-25 19:30,3.0,1.0,1.47,4.31,5.85,74,15,11
3488359,赫罗纳,皇家奥维耶多,西甲,2025-10-25 20:00,3.0,3.0,1.81,3.44,4.27,66,19,15
3538998,蒙彼利埃,南锡,法乙,2025-10-25 20:00,4.0,1.0,2.07,3.21,3.20,23,14,63
3467186,乌迪内斯,莱切,意甲,2025-10-25 21:00,3.0,2.0,1.79,3.40,4.49,67,20,13
3467183,帕尔马,科莫,意甲,2025-10-25 21:00,0.0,0.0,3.45,3.38,2.07,62,14,24
3476950,法兰克福,圣保利,德甲,2025-10-25 21:30,2.0,0.0,1.72,3.91,4.10,29,11,60
3476951,汉堡,沃尔夫斯堡,德甲,2025-10-25 21:30,0.0,1.0,2.45,3.56,2.63,57,18,25
3476946,奥格斯堡,莱比锡,德甲,2025-10-25 21:30,0.0,6.0,3.36,3.85,1.95,13,61,26
3476948,门兴,拜仁,德甲,2025-10-25 21:30,0.0,3.0,8.45,6.25,1.27,7,11,82
3476952,霍芬海姆,海登海姆,德甲,2025-10-25 21:30,3.0,1.0,1.62,4.03,4.61,70,17,13
3365216,维京,布莱尼,挪超,2025-10-25 22:00,5.0,1.0,1.35,4.97,7.11,61,33,6
3471822,纽卡斯尔,富勒姆,英超,2025-10-25 22:00,2.0,1.0,1.63,3.92,5.09,31,11,58
3481591,布莱克本,南安普顿,英冠,2025-10-25 22:00,2.0,1.0,2.82,3.25,2.42,22,51,27
3481604,米尔沃尔,莱斯特城,英冠,2025-10-25 22:00,1.0,0.0,2.65,3.14,2.58,23,51,26
